way,name,way_id,node_id,highway,lat,lng,bearing
"<overpy.Way id=654772975 nodes=[4600790086, 7866818015, 237089753, 9742787617, 9742787618, 4600790493]>",Tanjong Pagar Road,654772975,237089753,secondary,1.2804057,103.8440389,65.6416152539191
"<overpy.Way id=654772975 nodes=[4600790086, 7866818015, 237089753, 9742787617, 9742787618, 4600790493]>",Tanjong Pagar Road,654772975,9742787617,secondary,1.2804272,103.8440864,91.05037277102315
"<overpy.Way id=654772975 nodes=[4600790086, 7866818015, 237089753, 9742787617, 9742787618, 4600790493]>",Tanjong Pagar Road,654772975,9742787618,secondary,1.2804263,103.8441355,114.27347303363172
"<overpy.Way id=654772975 nodes=[4600790086, 7866818015, 237089753, 9742787617, 9742787618, 4600790493]>",Tanjong Pagar Road,654772975,4600790493,secondary,1.2803997,103.8441945,
"<overpy.Way id=633205391 nodes=[237089858, 4982866573]>",Maxwell Road,633205391,237089858,secondary,1.2790962,103.8452520,143.06559353434028
"<overpy.Way id=633205391 nodes=[237089858, 4982866573]>",Maxwell Road,633205391,4982866573,secondary,1.2790192,103.8453099,
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,4729974845,residential,1.2770151,103.8468776,257.842128493399
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,1318544657,residential,1.2769955,103.8467866,257.02980364046675
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,1814200472,residential,1.2769780,103.8467106,258.86628048340657
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,1814200471,residential,1.2769489,103.8465627,259.2819324192556
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,237105222,residential,1.2769127,103.8463714,278.3466250365778
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,5233283422,residential,1.2769286,103.8462630,299.6601783166322
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,7262745032,residential,1.2769557,103.8462154,330.67328670172407
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,5233283423,residential,1.2769993,103.8461909,354.09126942974007
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,241595240,residential,1.2771925,103.8461709,349.98665756417756
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,7845091224,residential,1.2772344,103.8461635,334.49420672041157
"<overpy.Way id=22012973 nodes=[4729974845, 1318544657, 1814200472, 1814200471, 237105222, 5233283422, 7262745032, 5233283423, 241595240, 7845091224, 241595245]>",Wallich Street,22012973,241595245,residential,1.2772761,103.8461436,
"<overpy.Way id=826896138 nodes=[7028101337, 7028101336, 6348696217, 7882553590, 241595240]>",n/a,826896138,7028101337,service,1.2771196,103.8460936,19.682601439874873
"<overpy.Way id=826896138 nodes=[7028101337, 7028101336, 6348696217, 7882553590, 241595240]>",n/a,826896138,7028101336,service,1.2771414,103.8461014,41.10503832915708
"<overpy.Way id=826896138 nodes=[7028101337, 7028101336, 6348696217, 7882553590, 241595240]>",n/a,826896138,6348696217,service,1.2771634,103.8461206,59.93945256407915
"<overpy.Way id=826896138 nodes=[7028101337, 7028101336, 6348696217, 7882553590, 241595240]>",n/a,826896138,7882553590,service,1.2771726,103.8461365,59.94494689864541
"<overpy.Way id=826896138 nodes=[7028101337, 7028101336, 6348696217, 7882553590, 241595240]>",n/a,826896138,241595240,service,1.2771925,103.8461709,
"<overpy.Way id=826896139 nodes=[237105222, 7882553595, 7262745035, 7719942519]>",n/a,826896139,237105222,service,1.2769127,103.8463714,217.42342728557904
"<overpy.Way id=826896139 nodes=[237105222, 7882553595, 7262745035, 7719942519]>",n/a,826896139,7882553595,service,1.2768786,103.8463453,217.38826560935058
"<overpy.Way id=826896139 nodes=[237105222, 7882553595, 7262745035, 7719942519]>",n/a,826896139,7262745035,service,1.2768578,103.8463294,237.71793140157305
"<overpy.Way id=826896139 nodes=[237105222, 7882553595, 7262745035, 7719942519]>",n/a,826896139,7719942519,service,1.2768290,103.8462838,
"<overpy.Way id=678047781 nodes=[7719942519, 6348696215, 7262745033, 7262745034, 7028101338, 6348696216, 7028101337]>",n/a,678047781,7719942519,service,1.2768290,103.8462838,249.3717778631468
"<overpy.Way id=678047781 nodes=[7719942519, 6348696215, 7262745033, 7262745034, 7028101338, 6348696216, 7028101337]>",n/a,678047781,6348696215,service,1.2768115,103.8462373,280.3662098976805
"<overpy.Way id=678047781 nodes=[7719942519, 6348696215, 7262745033, 7262745034, 7028101338, 6348696216, 7028101337]>",n/a,678047781,7262745033,service,1.2768209,103.8461859,309.6628584079434
"<overpy.Way id=678047781 nodes=[7719942519, 6348696215, 7262745033, 7262745034, 7028101338, 6348696216, 7028101337]>",n/a,678047781,7262745034,service,1.2768553,103.8461444,330.91824494428863
"<overpy.Way id=678047781 nodes=[7719942519, 6348696215, 7262745033, 7262745034, 7028101338, 6348696216, 7028101337]>",n/a,678047781,7028101338,service,1.2769139,103.8461118,348.0743180341594
"<overpy.Way id=678047781 nodes=[7719942519, 6348696215, 7262745033, 7262745034, 7028101338, 6348696216, 7028101337]>",n/a,678047781,6348696216,service,1.2770152,103.8460904,1.7552069940070965
"<overpy.Way id=678047781 nodes=[7719942519, 6348696215, 7262745033, 7262745034, 7028101338, 6348696216, 7028101337]>",n/a,678047781,7028101337,service,1.2771196,103.8460936,
"<overpy.Way id=681286780 nodes=[237105259, 6348710442]>",Peck Seah Street,681286780,237105259,residential,1.2768590,103.8447809,193.89818276711597
"<overpy.Way id=681286780 nodes=[237105259, 6348710442]>",Peck Seah Street,681286780,6348710442,residential,1.2767689,103.8447586,
"<overpy.Way id=766171287 nodes=[6348710439, 237105259]>",Peck Seah Street,766171287,6348710439,residential,1.2769452,103.8447960,189.93350101960678
"<overpy.Way id=766171287 nodes=[6348710439, 237105259]>",Peck Seah Street,766171287,237105259,residential,1.2768590,103.8447809,
"<overpy.Way id=749419306 nodes=[7008168462, 7863223179, 237105259]>",Wallich Street,749419306,7008168462,residential,1.2769309,103.8444571,102.51685637138587
"<overpy.Way id=749419306 nodes=[7008168462, 7863223179, 237105259]>",Wallich Street,749419306,7863223179,residential,1.2768769,103.8447004,102.53935889775897
"<overpy.Way id=749419306 nodes=[7008168462, 7863223179, 237105259]>",Wallich Street,749419306,237105259,residential,1.2768590,103.8447809,
"<overpy.Way id=749419307 nodes=[472730475, 7008168462]>",Wallich Street,749419307,472730475,residential,1.2769951,103.8441683,102.53602383251058
"<overpy.Way id=749419307 nodes=[472730475, 7008168462]>",Wallich Street,749419307,7008168462,residential,1.2769309,103.8444571,
"<overpy.Way id=633809869 nodes=[5780287289, 237105451]>",Peck Seah Street,633809869,5780287289,residential,1.2757289,103.8445729,188.3342969122843
"<overpy.Way id=633809869 nodes=[5780287289, 237105451]>",Peck Seah Street,633809869,237105451,residential,1.2755112,103.8445410,
"<overpy.Way id=836674865 nodes=[4982867031, 7007924225]>",Gopeng Street,836674865,4982867031,residential,1.2754808,103.8447422,98.78139697985142
"<overpy.Way id=836674865 nodes=[4982867031, 7007924225]>",Gopeng Street,836674865,7007924225,residential,1.2754587,103.8448853,
"<overpy.Way id=690187434 nodes=[5233283424, 893846841, 7007924224]>",Gopeng Street,690187434,5233283424,residential,1.2753912,103.8451342,126.98700939906843
"<overpy.Way id=690187434 nodes=[5233283424, 893846841, 7007924224]>",Gopeng Street,690187434,893846841,residential,1.2753287,103.8452172,127.503767492581
"<overpy.Way id=690187434 nodes=[5233283424, 893846841, 7007924224]>",Gopeng Street,690187434,7007924224,residential,1.2752041,103.8453796,
"<overpy.Way id=749388606 nodes=[7007924225, 1318552743, 5233283424]>",Gopeng Street,749388606,7007924225,residential,1.2754587,103.8448853,100.76367580269141
"<overpy.Way id=749388606 nodes=[7007924225, 1318552743, 5233283424]>",Gopeng Street,749388606,1318552743,residential,1.2754350,103.8450100,109.43000841924822
"<overpy.Way id=749388606 nodes=[7007924225, 1318552743, 5233283424]>",Gopeng Street,749388606,5233283424,residential,1.2753912,103.8451342,
"<overpy.Way id=481606279 nodes=[237105451, 7867196152, 4982867031]>",Gopeng Street,481606279,237105451,residential,1.2755112,103.8445410,100.46244428440616
"<overpy.Way id=481606279 nodes=[237105451, 7867196152, 4982867031]>",Gopeng Street,481606279,7867196152,residential,1.2754956,103.8446255,97.22949085265293
"<overpy.Way id=481606279 nodes=[237105451, 7867196152, 4982867031]>",Gopeng Street,481606279,4982867031,residential,1.2754808,103.8447422,
"<overpy.Way id=711732013 nodes=[6691407336, 6377569614]>",Gopeng Street,711732013,6691407336,residential,1.2755902,103.8439679,97.87251000503954
"<overpy.Way id=711732013 nodes=[6691407336, 6377569614]>",Gopeng Street,711732013,6377569614,residential,1.2755483,103.8442710,
"<overpy.Way id=681057223 nodes=[6377569614, 237105451]>",Gopeng Street,681057223,6377569614,residential,1.2755483,103.8442710,97.8257848683536
"<overpy.Way id=681057223 nodes=[6377569614, 237105451]>",Gopeng Street,681057223,237105451,residential,1.2755112,103.8445410,
"<overpy.Way id=538922847 nodes=[237105802, 4982867049, 4600790494]>",Tanjong Pagar Road,538922847,237105802,secondary,1.2788519,103.8438581,358.6044755428584
"<overpy.Way id=538922847 nodes=[237105802, 4982867049, 4600790494]>",Tanjong Pagar Road,538922847,4982867049,secondary,1.2791720,103.8438503,359.1848306695125
"<overpy.Way id=538922847 nodes=[237105802, 4982867049, 4600790494]>",Tanjong Pagar Road,538922847,4600790494,secondary,1.2794109,103.8438469,
"<overpy.Way id=481596967 nodes=[4745106074, 237153674]>",Kee Seng Street,481596967,4745106074,residential,1.2745633,103.8430616,97.01498306386873
"<overpy.Way id=481596967 nodes=[4745106074, 237153674]>",Kee Seng Street,481596967,237153674,residential,1.2745501,103.8431689,
"<overpy.Way id=538922854 nodes=[237153674, 6364534395, 5284687327, 5284687328, 4982866593]>",Tanjong Pagar Road,538922854,237153674,secondary,1.2745501,103.8431689,180.88436011495614
"<overpy.Way id=538922854 nodes=[237153674, 6364534395, 5284687327, 5284687328, 4982866593]>",Tanjong Pagar Road,538922854,6364534395,secondary,1.2743558,103.8431659,182.3131508908734
"<overpy.Way id=538922854 nodes=[237153674, 6364534395, 5284687327, 5284687328, 4982866593]>",Tanjong Pagar Road,538922854,5284687327,secondary,1.2742667,103.8431623,176.14822043244385
"<overpy.Way id=538922854 nodes=[237153674, 6364534395, 5284687327, 5284687328, 4982866593]>",Tanjong Pagar Road,538922854,5284687328,secondary,1.2741880,103.8431676,169.68778255687516
"<overpy.Way id=538922854 nodes=[237153674, 6364534395, 5284687327, 5284687328, 4982866593]>",Tanjong Pagar Road,538922854,4982866593,secondary,1.2741369,103.8431769,
"<overpy.Way id=538922858 nodes=[237153825, 4982866592]>",Bernam Street,538922858,237153825,residential,1.2735081,103.8431338,91.1115954413662
"<overpy.Way id=538922858 nodes=[237153825, 4982866592]>",Bernam Street,538922858,4982866592,residential,1.2735061,103.8432369,
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,237153825,secondary,1.2735081,103.8431338,4.701450350669347
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,5152047891,secondary,1.2736868,103.8431485,2.6508015840576036
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,5284687335,secondary,1.2737559,103.8431517,359.12976605530935
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,5284687334,secondary,1.2738283,103.8431506,351.45816151999884
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,5152047890,secondary,1.2738922,103.8431410,344.16512898214427
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,5284687333,secondary,1.2739560,103.8431229,340.93371425955553
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,5284687332,secondary,1.2740422,103.8430931,341.52444210930867
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,5284687331,secondary,1.2740805,103.8430803,345.75163869243
"<overpy.Way id=459186754 nodes=[237153825, 5152047891, 5284687335, 5284687334, 5152047890, 5284687333, 5284687332, 5284687331, 4745106075]>",Tanjong Pagar Road,459186754,4745106075,secondary,1.2741305,103.8430676,
"<overpy.Way id=74948598 nodes=[237153849, 4982866591]>",Keppel Road,74948598,237153849,primary,1.2727746,103.8430076,87.90226471162521
"<overpy.Way id=74948598 nodes=[237153849, 4982866591]>",Keppel Road,74948598,4982866591,primary,1.2727785,103.8431141,
"<overpy.Way id=176296672 nodes=[237153849, 1318603877, 7889433435, 237153825]>",Tanjong Pagar Road,176296672,237153849,secondary,1.2727746,103.8430076,11.8902069377271
"<overpy.Way id=176296672 nodes=[237153849, 1318603877, 7889433435, 237153825]>",Tanjong Pagar Road,176296672,1318603877,secondary,1.2731027,103.8430767,8.009717781703102
"<overpy.Way id=176296672 nodes=[237153849, 1318603877, 7889433435, 237153825]>",Tanjong Pagar Road,176296672,7889433435,secondary,1.2734821,103.8431301,8.097274429642027
"<overpy.Way id=176296672 nodes=[237153849, 1318603877, 7889433435, 237153825]>",Tanjong Pagar Road,176296672,237153825,secondary,1.2735081,103.8431338,
"<overpy.Way id=665467184 nodes=[6228597635, 7891603030, 237154096]>",Tras Street,665467184,6228597635,residential,1.2747123,103.8438693,185.10172615568874
"<overpy.Way id=665467184 nodes=[6228597635, 7891603030, 237154096]>",Tras Street,665467184,7891603030,residential,1.2742151,103.8438249,183.93381215194012
"<overpy.Way id=665467184 nodes=[6228597635, 7891603030, 237154096]>",Tras Street,665467184,237154096,residential,1.2741773,103.8438223,
"<overpy.Way id=665467185 nodes=[6228597636, 6228597635]>",Tras Street,665467185,6228597636,residential,1.2748450,103.8438859,187.12858377158258
"<overpy.Way id=665467185 nodes=[6228597636, 6228597635]>",Tras Street,665467185,6228597635,residential,1.2747123,103.8438693,
"<overpy.Way id=736742398 nodes=[237154096, 7889680211, 4982866593]>",Enggor Street,736742398,237154096,tertiary,1.2741773,103.8438223,266.41984686209537
"<overpy.Way id=736742398 nodes=[237154096, 7889680211, 4982866593]>",Enggor Street,736742398,7889680211,tertiary,1.2741393,103.8432148,266.3757155834411
"<overpy.Way id=736742398 nodes=[237154096, 7889680211, 4982866593]>",Enggor Street,736742398,4982866593,tertiary,1.2741369,103.8431769,
"<overpy.Way id=778457925 nodes=[7265377809, 246806248]>",Shenton Way,778457925,7265377809,trunk,1.2740937,103.8467162,223.27978233053528
"<overpy.Way id=778457925 nodes=[7265377809, 246806248]>",Shenton Way,778457925,246806248,trunk,1.2740145,103.8466416,
"<overpy.Way id=633270302 nodes=[2943608445, 7265377809]>",Shenton Way,633270302,2943608445,trunk,1.2748053,103.8473428,221.3585296025719
"<overpy.Way id=633270302 nodes=[2943608445, 7265377809]>",Shenton Way,633270302,7265377809,trunk,1.2740937,103.8467162,
"<overpy.Way id=173791999 nodes=[237154196, 7263044589, 2943608445]>",Shenton Way,173791999,237154196,trunk,1.2749989,103.8474839,215.91318737745857
"<overpy.Way id=173791999 nodes=[237154196, 7263044589, 2943608445]>",Shenton Way,173791999,7263044589,trunk,1.2749354,103.8474379,216.1591564599579
